Name,SR_month,Omega_month,RisknessR_month
ENZL,0.2192040882462433,0.3046210629231121,11.22935119435472
DOO,0.10436886988322648,0.11066773469899535,6.906192288225634
IDHQ,0.10321695244325634,0.11659720109939585,6.332981907969117
EPP,0.1044785756936035,0.13771825975100993,5.948498435872699
FAUS,0.11697650834957386,0.20376717587942414,5.765874510706499
DVYA,0.09974894246650153,0.14398356217885863,5.716307930378849
EWH,0.12052633221118918,0.1533473544197201,5.602941200006668
EWA,0.09741070789811782,0.12314202100505234,5.577171319690182
DOL,0.08068081996624862,0.08936086718125008,5.17443226756281
DFJ,0.09889356404379453,0.10139588378603334,5.173570337531721
DTH,0.07976525116986748,0.09273111438394599,5.162194944285612
EWT,0.11258301664640719,0.11165700228393861,5.135756435382851
SCJ,0.09699897553538041,0.10469071472397333,5.0902942344141255
VPL,0.0772200717231468,0.09069637451848031,4.4053280386500715
DWM,0.06528271744539592,0.0666651843838956,4.206376942867516
PXF,0.06626748073892268,0.07779414713122575,3.886499724242721
DLS,0.05786192371818629,0.0544348417616989,3.23900559473925
DIM,0.05481910181886954,0.06059161113591548,3.203338920158408
PDN,0.05364188659545836,0.05795724747505318,3.0528519319279255
EWJ,0.05159051225363344,0.05798695882258951,3.010065158003032
JPXN,0.04648373146596465,0.04558628704039943,2.731807144297959
EWS,0.05205204457545581,0.06451297031108688,2.367770278362211
EZJ,0.058917788159360336,0.06950349591103995,1.7853047798747874
FDT,0.028400256443143104,0.0309600413896656,1.4260777067587525
EWY,0.03587470651660975,0.04348339766306584,1.3871809099953416
FDTS,0.02934019549051367,0.03155470693384961,1.2214607737808558
GWX,0.005196611093286988,0.0062437498868245875,0.2897895661421413
DBJP,0.005500134325741745,0.006483554195002286,0.23566749388736113
FHK,8.721545578371455e-05,8.926294248163463e-05,0.004472335918652251
FPA,-0.006691505224606978,-0.009168528285366788,-0.31572867000425076
DXJ,-0.012973923570947529,-0.015461991097860065,-0.4971437216062579
FJP,-0.022053870779769277,-0.022235538555552006,-1.2147000910957573
FKO,-0.0748633425349624,-0.0876294204265113,-3.0803392269958962
EWV,-0.18483531228216576,-0.27796910179348905,-4.80029952364521
