Name,SR_month,Omega_month,RisknessR_month
ZIV,0.10105661693644662,0.11555993399991658,2.409452864430308
SVXY,0.07449036551992122,0.09106038288382737,0.7013006355923496
TVIX,-0.3131658612860874,-0.4231931165348012,-1.503202350987241
UVXY,-0.34360053990340517,-0.438063802875518,-2.0221253849212437
VIIX,-0.21589599470321924,-0.3219159628056333,-2.0772953912613383
VIXY,-0.22063718581229305,-0.3263982652531017,-2.1211078778374803
VIXM,-0.1897255458393013,-0.24243800004350033,-4.502184889539452
XVZ,-0.17383080778493362,-0.2284540189939377,-9.103863618286727
