Month,ACWI,ACWV,ACWX,CGW,CWI,DBEF,DIM,DLS,DOL,DTH,DWM,DWX,EFA,EFAV,EFG,EFV,EWS,EZU,FDT,FGD,GDX,GDXJ,GII,GNR,GUNR,GWX,IDLV,IDV,IEFA,IGF,IOO,IXC,IXG,IXJ,IXP,IXUS,JXI,KXI,LIT,MOO,MXI,NUGT,PDN,PICK,PID,PPH,PSP,PXF,RXI,SCHC,SCHF,SCZ,SDIV,SIL,SMH,SPDW,TAN,TLTD,URA,URTH,VEA,VEU,VSS,VT,VXUS,WOOD
Jul-18,0.03375588,0.03505558,0.03837861,0.05348411,0.03771461,0.03560928,0.03127456,0.02199058,0.040869,0.04084682,0.0375852,0.03221477,0.03808073,0.03705832,0.03363836,0.04047856,0.03591519,0.04337112,0.02917453,0.03661616,-0.0359745,-0.01956522,0.02000842,0.02080706,0.01592649,0.01575758,0.03119032,0.04726206,0.03490063,0.0216152,0.04297994,0.02815346,0.04785974,0.06348637,0.03966755,0.03579342,0.01423561,0.03423947,0.00538657,0.03809367,0.03483949,-0.11368421,0.02630764,0.0483559,0.03774834,0.05040427,0.03833049,0.03613026,0.02120732,0.01785714,0.03525338,0.02452583,0.02095338,-0.0311174,0.0309616,0.03225806,-0.02251082,0.03670886,0.03147128,0.03203423,0.03408545,0.03889661,0.02092275,0.0323926,0.03655054,-0.02268555
Jun-18,-0.01606818,-0.00146021,-0.02882621,-0.02527505,-0.02921288,-0.01442308,-0.0372922,-0.03674969,-0.01719799,-0.02059607,-0.02061271,-0.00820757,-0.02429686,-0.01332772,-0.01952441,-0.02295968,-0.07656066,-0.02346181,-0.04618603,-0.01481481,0,-0.00306373,0.02185558,-0.02115111,-0.01225344,-0.03884892,-0.0131168,-0.01498247,-0.0235827,0.02029966,-0.01024858,0.00657714,-0.03220882,0.00215633,0.00094127,-0.02927228,0.03140355,0.03030303,-0.03233679,-0.01099612,-0.03207465,-0.02727637,-0.03066038,-0.05906797,0.00131579,0.00870474,-0.01428571,-0.02412684,0.00599912,-0.02869757,-0.02372984,-0.02976657,0.00943891,-0.05435863,-0.06262213,-0.02147738,-0.08203281,-0.02871031,-0.03684211,-0.00926349,-0.02364395,-0.03030303,-0.03366658,-0.01541189,-0.03014249,-0.037125
May-18,0.00582138,0.00589608,-0.01522321,0.00240096,-0.01766595,-0.00547504,-0.01823573,-0.01070896,-0.02569373,-0.03077652,-0.02449434,-0.0190352,-0.01550161,-0.00795978,0.00505625,-0.0385479,-0.04867091,-0.03285947,0.00948953,-0.02622025,0.00135196,0.00061444,-0.01051525,0.02181208,0.01746859,0,-0.00806452,-0.02704383,-0.01349046,-0.01539555,0.00710637,0.0165035,-0.0350825,0.00530068,-0.04892086,-0.01366298,-0.02191441,-0.00635055,0.00433705,0.01087673,0.01730104,-0.00396354,-0.00765607,0.02123077,-0.0091623,0.02186772,0.00170358,-0.02589507,0.00133428,0.00167504,-0.0141994,-0.00751527,0.01763763,-0.00066644,0.08579393,-0.01326861,0.04631927,-0.01681177,-0.03458425,0.00639907,-0.01359134,-0.01627555,0.00180816,0.00623528,-0.01417666,0.01138544
Apr-18,0.02456038,0.01065147,0.01986201,0.01864303,0.02405686,0.05415531,0.02955965,0.01734581,0.03900784,0.04044118,0.03663214,0.01291173,0.02940294,0.01728535,0.02121641,0.04038051,0.06227687,0.03685859,0.01405888,0.03926483,0.00226142,0.00092822,0.03788374,0.05809587,0.05763039,0.02218279,0.0205112,0.04446608,0.02719466,0.03147877,0.03233203,0.11173011,0.01952475,0.02885516,0.03021371,0.02054,0.03877464,-0.00479666,0.02708732,0.02562374,0.03351869,-0.00277888,0.03023889,0.03858318,0.02197071,0.03379131,0.02422145,0.03873075,0.04886692,0.02217799,0.03074534,0.02040491,0.02172732,-0.00395648,-0.03287004,0.02751077,0.01074824,0.028,0.10207469,0.0291018,0.02792239,0.02157165,0.0146316,0.02454597,0.02054034,0.04461313
Mar-18,-0.00255682,0.01385796,0.00497203,0.02552276,0.00513236,0.00743746,0.00969403,0.01092896,0.00693715,0.00458273,0.0060906,0.00733368,0.00865413,0.01868759,0.0154321,-0.00038183,0.00312989,0.00501433,0.01115669,-0.00369458,0.01863933,0.0078765,0.01055579,0.00240017,0.00286442,0.01058512,0.01136364,0.00385604,0.01092291,0.00729217,-0.0060241,0.01980811,-0.02238697,-0.00383772,0.00109111,0.00772137,0.05200266,0.01140369,-0.01681443,0.00164772,-0.01449925,0.05238095,0.0084312,-0.03719256,0.00065833,0.00054152,-0.01099831,0.00648749,-0.00507752,0.01164111,0.01080914,0.01419458,0.00864865,0.03336738,-0.00524985,0.00924397,0.00910219,0.00350396,-0.06821705,-0.00385379,0.00917431,0.00687285,0.01246622,-0.00097263,0.00660187,0.04680443
Feb-18,-0.0441137,-0.03808962,-0.05073872,-0.06164384,-0.05316456,-0.03585147,-0.04530606,-0.04794257,-0.05612245,-0.05501691,-0.05608804,-0.04916008,-0.05108575,-0.0323859,-0.04640791,-0.05640569,-0.03242836,-0.06240319,-0.04609218,-0.06190294,-0.09923664,-0.06692561,-0.06141764,-0.06234768,-0.05462687,-0.04944751,-0.0493167,-0.05862898,-0.05232816,-0.06418689,-0.04128054,-0.09949972,-0.04733242,-0.04460134,-0.06847936,-0.05074811,-0.03739907,-0.06893259,-0.0725403,-0.03144753,-0.05227209,-0.29497973,-0.05187482,-0.04487722,-0.0729927,-0.06296727,-0.06058222,-0.05741935,-0.03301072,-0.05100956,-0.05443548,-0.04328224,-0.05894309,-0.08375157,0.0063541,-0.0521766,-0.01912902,-0.05133675,-0.09693514,-0.04354056,-0.05340659,-0.05224548,-0.04720007,-0.04359244,-0.05163511,-0.0166135
Jan-18,0.04714466,0.02869249,0.04320487,0.00777426,0.04745493,0.0132729,0.0423981,0.03433534,0.04427137,0.0370718,0.04054054,0.02455696,0.04249745,0.02773476,0.04107524,0.04788627,0.04091267,0.06472951,0.0460068,0.04184934,-0.00253271,-0.04146411,0.00483481,0.03244838,0.02359069,0.03699455,0.03095311,0.03313535,0.04447544,0.00636653,0.04255319,0.01856082,0.06730205,0.04597701,0.01349735,0.0439826,-0.00773897,0.01911449,-0.05376066,0.03333333,0.03704238,-0.0507225,0.04151943,0.0301434,0.01740211,0.01972454,0.05602007,0.0452397,0.0682528,0.03792913,0.04112879,0.04499526,0.00971867,-0.03797468,0.06112916,0.03957529,-0.0246962,0.03527155,-0.10057655,0.04395352,0.03843514,0.04580295,0.03429741,0.04568528,0.04661627,0.06116078
Dec-17,0.01699798,0.00905864,0.02200796,0.00782382,0.02076503,0.01481238,0.01829547,0.03069871,0.01485356,0.01563252,0.01477273,0.01183432,0.01760406,0.00898844,0.01757537,0.01454824,0.00362319,0.00357398,0.03155586,0.02261513,0.04191077,0.07502374,-0.00983343,0.05477592,0.04296875,0.02865672,0.00745342,0.0066709,0.01844197,-0.02453714,0.01095707,0.03638004,0.02087714,-0.00181192,0.00902778,0.02368641,-0.05994123,0.02001189,0.01204819,0.02158516,0.04447501,0.11622962,0.02863235,0.11349899,0.04052288,0.03322615,0.02610966,0.02108922,0.01776938,0.02907311,0.01784615,0.02894522,0.02482831,0.05083089,-0.00176825,0.01715605,0.05630821,0.01974484,0.07692308,0.01745695,0.01952941,0.02339973,0.03846498,0.01817669,0.0127025,0.02358491
Nov-17,0.01843992,0.02377377,0.00146658,0.03115727,0.00382514,-0.01037613,0.0067433,0.0023621,0.00587002,0.00072046,0.00722983,0.01918024,0.00582873,0.01534675,0.00721649,0.00459858,0.02861883,-0.00517891,0.00303951,0.00872455,-0.00045086,-0.0143975,0.01425081,-0.0069867,-0.00487805,0.02101096,0.01548673,0.00159134,0.00734238,0.01702997,0.0147192,0.00487656,0.01852986,0.02013299,0.0371834,0.00317089,0.02011151,0.03485035,0.00079702,0.01436634,-0.00288447,-0.02795996,0.01104972,-0.02392658,-0.00196721,0.0336663,-0.01873935,0.00023127,0.03024409,0.00492183,0.00524853,0.00673014,0,-0.0318612,-0.01071101,0.00463269,0.02,0.00810645,0.18251273,0.01944778,0.00637394,0.00387147,0.00652543,0.01672384,0.00294985,-0.00379009
Oct-17,0.02034101,0.01498413,0.02014574,0.01349325,0.01927374,0.02744311,0.02085947,0.01396333,0.01211477,0.00509709,0.01039261,0.00236345,0.01766139,0.01066472,0.02297333,0.00911383,0.04039965,0.0148503,0.02457731,-0.00290577,-0.02505495,-0.04816034,0.00926307,0.01970329,0.01330229,0.01769088,0.00508098,-0.0078964,0.01806641,0.00870362,0.03086275,0.00463249,0.01131958,-0.02210946,-0.01972873,0.01979522,0.02872275,-0.00163432,0.04075323,0.01903265,0.02811371,-0.09016651,0.0179471,0.01387949,-0.00845254,-0.05370664,0.01028278,0.01772631,0.02344374,0.00969733,0.01860025,0.01945982,-0.02079002,-0.03329261,0.08165511,0.01860622,0.1064333,0.02097683,-0.1011583,0.01722032,0.01880424,0.01958844,0.01518734,0.01868068,0.0203812,0.03707659
Sep-17,0.01643836,0.00203588,0.01654332,0.02666667,0.01617021,0.02480193,0.0136443,0.02337325,0.02344768,0.02377415,0.02543375,-0.0020915,0.0222395,0.00116942,0.01420531,0.02887296,-0.01630901,0.03330866,0.01988283,0.01901944,-0.07321063,-0.07346826,-0.0213151,0.02037432,0.01318013,0.01254705,0.00477859,0.01800643,0.02209669,-0.01904975,0.01811681,0.08172115,0.03229434,0.01351602,0.00546834,0.01559792,-0.02598175,-0.01151283,0.09448575,0.03701016,0.00587675,-0.20741483,0.0124283,-0.04723127,0.02260638,0.03994055,0.04110813,0.02762297,0.01787346,0.02010201,0.02354839,0.02750559,0.01107595,-0.0610775,0.04855384,0.02315135,-0.0121609,0.02169405,-0.04912023,0.0202652,0.02341055,0.01547117,0.01569569,0.01801936,0.01591258,0.0438751
Aug-17,0.00076336,0.00562732,-0.00065502,-0.00216987,0.0014245,-0.00549828,-0.00662983,0.00232626,-0.0047619,-0.00837645,-0.00764256,0.0055336,-0.00588235,0.00292654,0.00094111,-0.01103883,-0.00980392,-0.00197433,0.00536097,-0.01255756,0.08255659,0.07551693,0.01264016,0.00941801,0.01592798,0.00062972,0.00127714,-0.00990099,-0.00463883,0.01205093,0.00287563,-0.03281352,-0.02297404,0.0141057,-0.01672414,0.00104511,0.02834421,-0.00302786,0.08706043,-0.00926431,0.01577236,0.2170043,0.00160102,0.05536212,-0.00200267,-0.03594421,-0.02532751,-0.00722717,-0.01742265,0.00514528,-0.00609952,0.00380294,-0.00685293,0.02125148,0.02745803,-0.00688705,-0.0018859,-0.01263623,-0.04583921,-0.00498318,-0.00540142,0.00040314,0.00738249,-0.00014934,-0.00096043,0.01172638
Jul-17,0.02593116,0.01948731,0.03520327,0.02614796,0.03343195,-0.00103734,0.03455084,0.04372248,0.02725039,0.03112245,0.02920892,0.03308723,0.02783555,0.02379876,0.02677952,0.02876377,0.05666364,0.03126602,0.04147207,0.0206097,0.06415094,0.04498594,0.03452658,0.05082592,0.04956268,0.03797054,0.02729365,0.02464673,0.02915452,0.03425467,0.01761252,0.02029275,0.02389855,0.00263405,0.04114781,0.03462026,0.03044397,0.00938392,0.06295488,0.0232818,0.0452381,0.16851918,0.0394385,0.10445469,0.02330363,-0.01403509,0.02885482,0.02871411,0.0241695,0.03809824,0.03025266,0.04192266,0.01174586,0.04846626,0.06080736,0.02882562,0.08423215,0.03152192,0.07627765,0.02373316,0.03079664,0.03287958,0.03891429,0.02474639,0.03274107,0.01013121
Jun-17,-0.00031461,-0.01059979,-0.00339443,-0.01134216,-0.00029603,-0.01269297,-0.00179944,0.00485584,-0.0086417,-0.00886525,-0.00464459,-0.00677874,-0.00350263,-0.00994065,-0.00999179,0.00102291,0.00090334,-0.01291139,-0.00409074,0.00172861,-0.02286996,0.06544755,-0.00798152,-0.00205181,-0.00946832,0.00654664,0.00229885,-0.00620104,-0.00409486,-0.00746965,-0.00488162,-0.02017863,0.0393028,0.01836618,-0.02678414,-0.00108735,-0.0317978,-0.02673797,-0.02870305,-0.00317876,0.00951557,-0.09016641,0.00266046,0.03240178,0.01540616,0.01678571,0.00362319,0.00050088,-0.01675414,0.00377358,-0.00099469,-0.00428571,0.01033732,-0.02979462,-0.04979602,-0.0112478,0.0718232,0.00345565,0.02717826,-0.00370844,-0.00050787,-0.00167399,0.00291914,-0.00107659,-0.00119737,0.01167315
May-17,0.01940178,0.0301649,0.02653205,0.02105604,0.02786283,0.01866855,0.02881356,0.02251407,0.03528598,0.03421053,0.03271812,0.02376957,0.03123451,0.05138278,0.04542177,0.01674691,0.02518657,0.04283054,0.02830189,0.01323919,0.04626168,0.00320821,0.04056437,-0.00153886,-0.00760594,0.01882353,0.02753229,0.0383168,0.03048024,0.04065638,0.02695214,-0.01314492,-0.00530368,0.02352244,0.04022039,0.02378277,0.06284093,0.04672507,0.03683241,0.0051088,0.00069747,0.121,0.03224688,-0.02839117,0.01071429,0.03772523,0.02351834,0.02694301,0.01058908,0.0237013,0.02993806,0.02914965,-0.0184182,0.03098927,0.0677792,0.0335889,0.0604815,0.02015241,-0.02332815,0.01783841,0.03110994,0.02793417,0.0185,0.01717888,0.02493817,0.01709998
Apr-17,0.01630972,0.00919167,0.02093863,0.03484087,0.02038257,0.01545651,0.03703051,0.03527308,0.02225379,0.02128806,0.02633283,0.01367521,0.02569775,0.01614708,0.02885617,0.02633283,0.0018797,0.04651163,0.02562574,0.01648107,-0.04150284,-0.12019759,0.00823687,-0.00407747,-0.00574506,0.01785101,0.0201669,0.01393728,0.02818964,0.01515905,0.01592193,-0.01866752,0.00990271,0.01750503,-0.01412532,0.02053743,0.00311111,0.01608125,0.01727375,0.02205456,0.00494875,-0.13580576,0.02605282,-0.02692308,0.00863931,0.01101824,0.05677291,0.01913367,0.03214134,0.03127102,0.02190039,0.04254079,0.01664817,-0.04142341,0.00234009,0.02282934,0.01365796,0.02411547,-0.12661675,0.01712833,0.02299161,0.02060713,0.0273888,0.01719152,0.02071006,0.02894122
Mar-17,0.00115435,0.00503538,0.01864573,0.02048481,0.01852443,0.00905797,0.0241572,0.01485639,0.02322768,0.028595,0.0235579,0.01885151,0.02170516,0.02296211,0.02534351,0.01838074,0.02073288,0.0458796,0.01923466,0.00894855,-0.00749559,-0.04381512,0.03498274,-0.01305221,-0.01521047,0.01219087,0.02090716,0.02749018,0.02109783,0.03656025,0.00412053,-0.01236133,-0.01815098,-0.00421771,0.00199637,0.01762977,0.02943861,0.00853971,0.06498195,-0.01502187,-0.00805745,-0.068561,0.00974026,-0.05186797,0.00939306,-0.01678791,0.00697906,0.0161247,0.01061093,0.01744783,0.02017291,0.01738443,0,-0.02707137,0.03143392,0.01980198,-0.0731171,0.01659233,-0.08608059,-0.00026745,0.02096552,0.01874012,0.01632824,0.00257483,0.0180684,0.00415088
Feb-17,0.02463223,0.03659574,0.00750751,0.0186554,0.00813537,0.01610487,0.00732735,0.0148448,0.00048936,-0.00139353,0.0049162,0.00439754,0.00795756,0.01469851,0.01420987,0,0.02271605,0.00029682,0.01075714,0.00543971,-0.04164896,-0.02983892,0.02812872,-0.02242711,-0.01866855,0.01530249,0.01883376,0.00180245,0.00856327,0.03519062,0.02956989,-0.01800948,0.02360248,0.04928829,-0.00382027,0.00998203,0.05481091,0.04664723,-0.02851485,-0.00057637,-0.01665498,-0.13815188,0.01889589,-0.04494786,0.00438276,0.05664878,0,-0.0013587,0.01164963,0.00172771,0.00585866,0.01290843,0.01581028,-0.05718783,0.01580756,0.00813953,0.07964602,0.00072137,0.00555556,0.02450505,0.00729313,0.01037823,0.01035219,0.02538834,0.01010989,0.02503765
Jan-17,0.02114276,0.01621234,0.03269331,0.03490909,0.03270398,-0.00931099,0.03507434,0.0364822,0.02105263,0.01880342,0.0281106,0.0274179,0.02660835,0.03055939,0.0351987,0.02019056,0.08137045,0.01908513,0.03867884,0.02418605,0.09967396,0.12279653,0.00745013,0.0383917,0.03847563,0.03526355,0.03637045,0.02479645,0.02749411,0.01368026,0.00542152,-0.03781004,0.00952381,0.01188418,0.00181521,0.034862,0.01343248,0.0207905,0.07090987,0.03827655,0.07056375,0.28847279,0.03073377,0.12168232,0.01777778,-0.0201763,0.03567681,0.03175049,0.02568146,0.03381295,0.02913356,0.03251521,0.0119863,0.12697938,0.03730913,0.03006012,0.01933535,0.02937874,0.31066461,0.01835899,0.03015367,0.03393881,0.03973658,0.0215311,0.03326498,0.01712856
Dec-16,0.02435504,0.02461312,0.02295169,0.00588019,0.02257728,0.04718477,0.02535377,0.01993115,0.0357609,0.03778637,0.03227349,0.02925615,0.03100775,0.02046216,0.02327515,0.03651019,-0.03294979,0.06673145,0.01517857,0.02030948,0.0152484,-0.02967543,0.03937798,0.01279318,0.01007087,-0.01292467,0.01916443,0.02764977,0.02907686,0.03714046,0.03742557,0.02639849,0.0248227,0.02533064,0.05110897,0.02350427,0.05210169,0.03793267,0.01275847,0.02429483,0.00133664,-0.01171494,0.02094862,-0.03697749,0.02217125,0.03080082,0.02040816,0.0348055,0.01264223,0.01731123,0.02660407,0.02397408,0.03774715,-0.03557312,0.0669746,0.00976404,0.00185989,0.03285934,0.10572687,0.02408408,0.02697033,0.02315271,0.01183836,0.02273128,0.02229,0.04176755
Nov-16,0.0166119,-0.01212471,-0.01646198,-0.00473244,-0.01866938,0.02420331,-0.00990868,-0.01182584,-0.01540041,-0.01032448,-0.01855767,-0.01596561,-0.01337793,-0.03422694,-0.03226837,-0.00047495,0.02215019,-0.03456867,-0.01425439,0.01178203,-0.17104731,-0.18337531,-0.03118254,0.04078212,0.02857143,-0.01882012,-0.02564103,-0.00917431,-0.01556265,-0.03517186,0.01465517,0.05537025,0.08017908,0.00737595,-0.02383634,-0.01775272,-0.05374823,-0.05226868,0.03268271,0.02984438,0.03137951,-0.47554077,-0.01937234,0.11437613,0.01,-0.00703235,0.03699552,0.00205701,0.03405866,-0.01161103,-0.01195526,-0.02392947,0.01754386,-0.17332667,0.05053151,-0.0096463,-0.07757644,-0.00458278,0.05503731,0.02109642,-0.01210511,-0.01736195,-0.01962096,0.01803571,-0.01634438,0.05076568
