Name,SR_month,Omega_month,RisknessR_month
LVL,0.30452657786337256,0.36819489256965676,22.00913252865373
NLR,0.185957944847996,0.27463529175872226,13.48503374427979
DEW,0.17342835668942735,0.2235107881904242,11.596258266997223
TOK,0.1689962484083201,0.1896228438388393,9.760512313020183
ACIM,0.13993872274888705,0.14585011814910806,8.14216415361552
PIO,0.13698231629018345,0.1418440426764761,7.677922448826242
PZD,0.17807992782862092,0.16272520191622916,7.670688593763239
HAP,0.14085763483314506,0.20028387855083923,7.625441761838208
DNL,0.13487841584280003,0.1417709296824987,7.5706436411562175
DGT,0.13299996304410241,0.14348902075827613,7.426881961781734
EXI,0.14574549818200866,0.1582226643480303,7.016992190234099
DOO,0.10436886988322648,0.11066773469899535,6.906192288225634
IDHQ,0.10321695244325634,0.11659720109939585,6.332981907969117
GRID,0.12312305000182341,0.13650400166698354,5.08629244977088
FAN,0.10337557196763239,0.11022688861406361,4.90991766320587
GRES,0.07065451598762908,0.10594417738126873,4.664251112156742
VEGI,0.08084959231439581,0.09891326600491789,4.478973210222424
FILL,0.07530859072793886,0.09892523742739658,3.01613690568471
GOEX,0.11564135749936938,0.25688583577210367,2.084336540723974
RING,0.09382022642741089,0.16618500024177676,1.9503732582825706
PIZ,0.032830286946016814,0.028416702894102946,1.7950911139832004
GEX,0.03905253946890058,0.04017436049153444,1.7811592475090368
PBD,0.03319327235391058,0.03630985503270012,1.5308594043639865
SILJ,0.07001776252683457,0.13397916550726677,1.057510686518787
BJK,0.016012193144118267,0.01983273497367882,0.6082006510839253
CUT,-0.004287603507321125,-0.0052996368946981775,-0.18433412937674326
YMLP,-0.018755310056696426,-0.02202152321504022,-0.6807930727974816
DUST,-0.14804101508369463,-0.21436688941942814,-1.108272693969219
FPA,-0.03804434999939615,-0.054545014523151,-1.7918890665310725
SEA,-0.17914398202740708,-0.2132486247396723,-7.400602062677383
EFZ,-0.17961471380394944,-0.21720937956624145,-10.45088352396698
