Name,SR_month,Omega_month,RisknessR_month
EELV,0.1679758239381228,0.22912911868040348,10.200786479410041
EEB,0.19375519328613675,0.27514146688202407,10.090543815577231
DEM,0.1978295910525961,0.297425143020913,10.040216389405051
DVYE,0.17058055377477074,0.27660337249723466,9.526825728079363
PXH,0.18583664019989043,0.30411393646498586,8.7423688976553
EDIV,0.17472282193594335,0.256499562904353,8.573813266810683
BICK,0.14379272185447453,0.24189679579550197,7.367689642331205
BKF,0.15331640871892604,0.2171606444926296,7.219451908893675
HILO,0.12626207202179823,0.16992021394766385,6.846186195724782
SCHE,0.12649787757299177,0.1608383455488148,6.655362093757785
DBEM,0.10199938003087602,0.12483921608172593,6.625823162518349
SPEM,0.12070049606408202,0.14159425876373147,6.550002472255731
DGS,0.12707825090301542,0.13535755249365175,6.079058735352809
FEM,0.1286183093343304,0.18885508799916664,5.9255484732354615
VWO,0.10832128551885335,0.1287280354505519,5.694525106445097
ADRE,0.12385886120289322,0.14992784430664727,5.677991269699315
IEMG,0.10703214413748904,0.12531704372379274,5.560465548984081
EEM,0.1047045814506243,0.12983359611986509,5.248952348830231
TLTE,0.08048033910386355,0.10087596118786654,4.033262060014213
EEMO,0.10213602006622371,0.16034557227505106,4.007699641374907
EWEM,0.06518190283935235,0.08168520104176104,3.573941602420132
FEMS,0.06658440607007053,0.0888824980291901,2.8006064481869113
EET,0.09696991173841803,0.11217512798346177,2.4400091938373234
BBRC,0.040135906633982324,0.051313699064397526,2.396240977797514
EWX,0.03705197188768943,0.04503120053079269,2.127189734630088
EMIF,0.0279092791347254,0.03786701711203916,1.6587472140860569
PIE,0.0272135315965085,0.0303988087048321,1.471424219068915
EDC,0.08027958653517497,0.0982422564496869,1.341405631463267
EEMS,0.0010090164653750076,0.001136581150925823,0.05459789888407858
EDZ,-0.2670026345850002,-0.3627231229468189,-4.375968465168069
EEV,-0.2315317321276995,-0.2818508765513172,-5.8139793899584316
EUM,-0.2314443958414534,-0.2831186036773736,-11.655613718199618
