Name,SR_month,Omega_month,RisknessR_month
EWL,0.10257044387037709,0.1260768874741191,6.434095257485031
HEDJ,0.10790772677156515,0.1407645357796743,6.4232942198477945
EWQ,0.12115100000661298,0.1603681176185262,6.1967864584001
EWN,0.11613792116359686,0.14322295573297458,5.843993010431166
ENOR,0.11758784492224345,0.1465888320904634,5.234138804016709
FSZ,0.09164789305052906,0.10307818394944547,5.2041249776069725
FDD,0.07241235319443913,0.0964049034630096,4.634783224744775
FEU,0.07066007098337623,0.07598555416725052,4.181711433140482
EWGS,0.10213109865545815,0.10794086557629688,4.109278693102325
NORW,0.08698196946802894,0.11603416858791153,3.808775852454657
DBGR,0.06573721069859129,0.0736427941174233,3.7007334727928765
ADRU,0.05581388596730826,0.061975898044374644,3.408557932258734
VGK,0.059161097769575156,0.07030529277673446,3.333849887134404
IEV,0.056865154342774865,0.06389573169455078,3.300955891532957
EWO,0.08072970817518899,0.08543845487637468,3.205541135035337
FEZ,0.05891205113911562,0.07357599867317904,2.967630831355483
ADRD,0.04400376836725439,0.046858551614050364,2.754336169332668
UPV,0.07174587116755096,0.08168431275965622,1.9484291222443781
FEP,0.03908849074074587,0.04774948112919857,1.8207534551222657
EZU,0.035537623396264796,0.043347334353560286,1.782417605913133
EWU,0.028884784914991562,0.02809104142712092,1.7150391647060572
EDEN,0.028262681231294478,0.033271837968027254,1.5111756648458956
EFNL,0.026603299128558796,0.03479581204912316,1.471336105749889
FGM,0.030139338483555968,0.03370685433554698,1.337899925672615
EWP,0.031060122493509205,0.0421042078043626,1.3103608656873633
EWD,0.025235055696151996,0.028981082247011427,1.2799214935586993
EWG,0.022151093461291266,0.027644722174582827,1.0832740742716196
IEUS,0.015459017686918071,0.017267302227397516,0.7055421123661143
DFE,-0.004121589673275876,-0.004952450138413726,-0.19622798942558314
EWI,-0.007649618310027008,-0.008575092256766968,-0.27868377879041384
GREK,-0.01227846152017037,-0.013320967674027892,-0.33311214152173746
GXF,-0.008419065581475026,-0.011647688098352418,-0.513598371751867
EUFN,-0.03495546234932586,-0.034311343362241765,-1.349548820009859
FKU,-0.038165673597053196,-0.03775681620302095,-1.6408284460307683
EWUS,-0.041543439739175854,-0.046493979981260675,-1.7461161864227897
EWK,-0.04756585016765321,-0.053635369203889206,-2.3807147324139106
EIRL,-0.0638621257976869,-0.06869748321699339,-3.087316259535556
EPV,-0.17207997550991883,-0.20755454257872544,-4.7249286003946285
