Name,SR_month,Omega_month,RisknessR_month
REM,0.23497610642726144,0.2518934405098355,13.259751672114806
MORT,0.2406901016616117,0.2644124682359485,12.965019329970144
REZ,0.2011119727388772,0.31585425809986023,11.116652508383774
IYR,0.19063724360282094,0.3511587391117296,11.014107475833278
FFR,0.16307681160878415,0.27481549411616435,10.837124339504914
PSR,0.17666819125736094,0.291985908927963,10.303836875162737
WPS,0.14849727528356643,0.18181211291253963,9.90198022282235
GRI,0.1474845553369323,0.2427729099980389,9.74572317745843
DRW,0.17250304344464854,0.21832638924988665,9.144553092948122
VNQI,0.1408854633032679,0.1679542317916955,8.866301535026402
ICF,0.15840790231887703,0.30709778949624655,8.853219277235663
VNQ,0.1445239268020235,0.2642712696133511,7.856845018952819
USRT,0.1420318515919394,0.24619319776751436,7.682079050885709
IFGL,0.11424370764952708,0.17452805985777617,7.48590019538273
MORL,0.2567451358902038,0.2848102238200044,7.162180837178559
FRI,0.13171624075071459,0.21994924260251533,6.921953850523139
SCHH,0.12121784605247934,0.20502936404337616,6.449254271608858
RWO,0.09497137328344507,0.1664193989581479,6.284712982394831
RWX,0.09047106015204663,0.12509953770856727,6.026324534467947
RWR,0.11402614923843032,0.19146274797345458,5.9570629920805835
ROOF,0.120979171225061,0.16396508264300041,5.5659851012472785
URE,0.18088641602739777,0.3464632734703336,5.165821284145574
IFEU,0.10720597665014821,0.139444438711065,5.162521066468259
TAO,0.14363200882331792,0.1655597882968132,5.0000118856331595
KBWY,0.08809148372216631,0.14438423260312094,3.3623083170886505
DRN,0.14165141260545408,0.2610763458605294,2.4827340116645935
DRV,-0.22181120220873168,-0.23271959533721026,-4.1356129246221265
SRS,-0.27211280051536235,-0.3016604975020904,-8.128175803090317
REK,-0.27915855501898407,-0.31601114380742024,-16.6037752406725
