Name,SR_month,Omega_month,RisknessR_month
MUNI,0.1096643123505533,0.12947139485497833,24.20815987516623
PZA,0.15230407767555126,0.19081996560335465,22.866934770340258
MUB,0.1068380402726525,0.12886655523658588,19.269705684980206
TFI,0.09010202273052276,0.09351254634736043,15.177135110765722
ITM,0.10048767340734416,0.12247056417054161,13.898005706343765
MLN,0.13559073833815127,0.1710185317639202,13.873427742840406
PVI,-1.191602480074631,-0.9337068508635699,1.48123150030266e-11
SMB,-0.10909248671158797,-0.1537336928682601,-37.45438683697097
SHM,-0.18605289439147715,-0.20456157806812572,-90.45070556036019
SMMU,-0.32064840169079567,-0.32283059477990367,-188.99014686660692
SUB,-0.2716734743747406,-0.2658280479297506,-204.77319598470945
