Name,SR_month,Omega_month,RisknessR_month
OLEM,0.1315586073150077,0.15229234692823357,3.1400750260941335
USL,0.11323968490626567,0.13179751958189345,2.922193125571672
DBO,0.0793885288878796,0.08567974474403973,2.0114632099313976
OLO,0.07661079364836278,0.08920842970395067,1.8757122781366713
USO,0.07562872391993328,0.09459499051634106,1.6881232974781533
UCO,0.08031594573009525,0.10036180901561985,0.9307700654971548
SCO,-0.13517203219934418,-0.17415338419764959,-1.4305600696510907
DTO,-0.12625355793619827,-0.16383599811956173,-1.508990092316719
SZO,-0.11467807118822074,-0.17222970032700202,-2.1811731492591417
